"","facility_id","sys_loc_code","loc_name","data_provider","subfacility_code","loc_desc","loc_type","loc_purpose","loc_type_2","loc_major_basin","within_facility_yn","loc_county_code","loc_district_code","loc_state_code","loc_minor_basin","custom_field_1","stream_code","custom_field_2","stream_mile","custom_field_3","custom_field_4","phase_code","custom_field_5","remark_1","bore_id","remark_2","start_date","end_date","drilling_method","geologist","sampling_method","drawing_checker","drawing_check_date","drawing_editor","drawing_edit_date","driller","units","depth_to_bedrock","log_date","total_depth","bearing","approved","plunge","drilling_subcontractor","engineer_subcontractor","engineer","estab_company_code","excav_company_code","inspector","inspect_subcontractor","ebatch","map_code","parent_loc_code","status_flag","timezone_code","euid","land_use","hole_diameter","hole_diameter_unit","alert_purge_criteria","offset","station","route","AgencyCd"
"191",1,"EUBANKMP81","EUBANKMP81","COA",NA,NA,"LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,"ELWC8-100",NA,"WC8-100",NA,"Eubank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357211,NA,NA,"A",NA,1920317,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"192",1,"EUBANKMP82","EUBANKMP82","COA",NA,NA,"LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,"ELWC8-200",NA,"WC8-200",NA,"Eubank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357211,NA,NA,"A",NA,1920318,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"193",1,"EUBANKMP85","EUBANKMP85","COA",NA,NA,"LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,"ELWC8-50",NA,"WC8-50",NA,"Eubank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357211,NA,NA,"A",NA,1920319,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"194",1,"EUBANKMP91","EUBANKMP91","COA",NA,NA,"LFGMW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,"TPMH-01",NA,"Trailer Park Manhole",NA,"Eubank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357211,NA,NA,"A",NA,1920320,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"195",1,"EX EFF","REEVES TREATMENT PANT EFFLUENT",NA,"RVS","GROUNDWATER TREATMENT SYSTEM","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920321,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"196",1,"EX EFF1","REEVES TREATMENT PLANT EFFLUENT 1",NA,"RVS","GROUNDWATER TREATMENT SYSTEM","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920322,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"197",1,"EX EFF2","REEVES TREATMENT PLANT EFFLUENT 2",NA,"RVS","GROUNDWATER TREATMENT SYSTEM","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920323,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"198",1,"EX INF","REEVES TREATMETN PLANT INFLUENT",NA,"RVS","GROUNDWATER TREATMENT SYSTEM","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920324,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"199",1,"EX INF1","REEVES TREATMENT PLANT INFLUENT 1",NA,"RVS","GROUNDWATER TREATMENT SYSTEM","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920325,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"200",1,"EX INF2","REEVES TREATMENT PLANT INFLUENT 2",NA,"RVS","GROUNDWATER TREATMENT SYSTEM","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920326,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"201",1,"FLARESTATION","LFG Extraction System Flarestation",NA,"LALF EXTRACTION SYS","Flarestation","FS",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11471,NA,NA,"A",NA,1920327,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"202",1,"GARFIELD1","GARFIELD PARK WELL 1",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920328,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"203",1,"GARFIELD2","GARFIELD PARK WELL 2",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920329,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"204",1,"GARFIELD3","GARFIELD PARK WELL 3",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920330,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"205",1,"GTE4","GENERAL TELEPHONE AND ELECTRONIC CORP 4",NA,"GTE","SHALLOW REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920331,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"206",1,"GWEX1","LALF GROUNDWATER EXTRACTION WELL 1",NA,"LALF EXTRACTION SYS","LALF GWTS","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920332,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"207",1,"GWEX2","LALF GROUNDWATER EXTRACTION WELL 2",NA,"LALF EXTRACTION SYS","LALF GWTS","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920333,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"208",1,"GWEX3","LALF GROUNDWATER EXTRACTION WELL 3",NA,"LALF EXTRACTION SYS","LALF GWTS","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920334,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"209",1,"GWEX4","LALF GROUNDWATER EXTRACTION WELL 4",NA,"LALF EXTRACTION SYS","LALF GWTS","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11395,NA,NA,"A",NA,1920335,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"210",1,"GWTS","GROUNDWATER TREATMENT SYSTEM",NA,"LALF","TREATMENT","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920336,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"211",1,"GWTSE","REEVES TREATMENT PANT EFFLUENT",NA,"RVS","GROUNDWATER TREATMENT SYSTEM","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11395,NA,NA,"A",NA,1920337,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"212",1,"GWTSI","GROUND WATER TREATMENT SYSTEM INFFLUENT",NA,"LALF_GWTS","GROUNDWATER MONITORING POINT AT GWTS","LALF GWM","Monitoring Well",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11619,NA,NA,"A",NA,1920338,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"213",1,"HUNTERSN1P1","USGS HUNTERS RIDGE N1P1",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920339,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"214",1,"HUNTERSN1P2","USGS HUNTERS RIDGE N1P2",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920340,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"215",1,"HUNTERSN1P3","USGS HUNTERS RIDGE N1P3",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920341,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"216",1,"HUNTERSN2P1","USGS HUNTERS RIDGE N2P1",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920342,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"217",1,"HUNTERSN2P2","USGS HUNTERS RIDGE N2P2",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920343,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"218",1,"HUNTERSN2P3","USGS HUNTERS RIDGE N2P3",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920344,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"219",1,"IV01","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920345,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"220",1,"IV02","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920346,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"221",1,"IV03","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920347,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"222",1,"IV04","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920348,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"223",1,"IV05","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920349,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"224",1,"IV06","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920350,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"225",1,"IV07","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920351,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"226",1,"IV08","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920352,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"227",1,"IV09","LFG Extraction System Isolation Valve",NA,"LALF EXTRACTION SYS","Isolation Valve","IV",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920353,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"228",1,"IW01","LFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920354,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"229",1,"IW01SUMP","LFG Extraction System Inner Well Sump",NA,"LALF EXTRACTION SYS","Condensate Sump","CS",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920355,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"230",1,"IW02","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920356,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"231",1,"IW03","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920357,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"232",1,"IW03SUMP","LFG Extraction System Inner Well Sump",NA,"LALF EXTRACTION SYS","Condensate Sump","CS",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920358,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"233",1,"IW04","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920359,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"234",1,"IW05","LFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920360,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"235",1,"IW06","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920361,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"236",1,"IW07","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920362,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"237",1,"IW08","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920363,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"238",1,"IW09","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920364,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"239",1,"IW1","LALF GROUNDWATER INJECTION WELL 1",NA,"LALF_GWTS","LALF GROUNDWATER TREATMENT SYSTEM","LALF GWTS","Monitoring",NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920365,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"240",1,"IW10","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920366,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"241",1,"IW11","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920367,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"242",1,"IW12","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920368,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"243",1,"IW13","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920369,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"244",1,"IW14","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920370,NA,NA,NA,NA,NA,NA,NA,"ABQ"
"245",1,"IW15","lFG Extraction System Inner Well",NA,"LALF EXTRACTION SYS","Inner Extraction Well","IEW",NA,NA,NA,"Y","Bernalillo County",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920371,NA,NA,NA,NA,NA,NA,NA,"ABQ"
